reference,link,name,brand,image_url,store,screen_size,processor,ram,disk_capacity,gpu,os,gamer,price
A0DB5EA-W11,https://spacenet.tn/pc-portable-hp/79675-pc-portable-hp-15-fd0046nk-i5-13gen-8go-512go-ssd-windows-11.html,Pc Portable HP 15-fd0046nk i5 13Gen 8Go 512Go SSD Windows 11,15-fd0046nk,https://spacenet.tn/236301-home_default/pc-portable-hp-15-fd0046nk-i5-13gen-8go-512go-ssd-windows-11.jpg,SpaceNet,15.6 Pouces,Intel Core i5,8 Go,512 Go SSD,Nvidia GeForce MX570 (2 Go DDR6 dédiés),Windows 11 Pro,Non,"2 015,000 DT"
83EM00GNFG,https://spacenet.tn/pc-portable-tunisie/81398-pc-portable-lenovo-ideapad-slim-3-15irh8-i7-13gen-16go-512go-ssd.html,Pc Portable Lenovo IdeaPad Slim 3 15IRH8 i7 13Gén 16Go 512Go SSD,IdeaPad Slim 3,https://spacenet.tn/252028-home_default/pc-portable-lenovo-ideapad-slim-3-15irh8-i7-13gen-16go-512go-ssd.jpg,SpaceNet,15.6 Pouces,Intel Core i7,16 Go,512 Go SSD,Intel UHD,Free Dos,Non,"1 899,000 DT"
NX.EGHEF.005-20,https://spacenet.tn/pc-portable-tunisie/81867-pc-portable-acer-extensa-15-i7-11gen-20go-512go-windows-11-pro.html,Pc Portable Acer Extensa 15 i7 11Gén 20Go 512Go Windows 11 Pro,Extensa 15,https://spacenet.tn/246879-home_default/pc-portable-acer-extensa-15-i7-11gen-20go-512go-windows-11-pro.jpg,SpaceNet,15.6 Pouces,Intel Core i7,20 Go,512 Go SSD,"NVIDIA GeForce MX350, 2Go de mémoire dédiée",Windows 11 Pro,Non,"2 019,000 DT"
X1704VA-AU154W-16,https://spacenet.tn/pc-portable-asus/71319-pc-portable-asus-vivobook-17-x1704va-i5-13gen-16go-512go-ssd-bleu.html,PC Portable ASUS Vivobook 17 X1704VA i5 13Gén 16Go 512Go SSD Bleu,Vivobook 17 X712,https://spacenet.tn/196901-home_default/pc-portable-asus-vivobook-17-x1704va-i5-13gen-16go-512go-ssd-bleu.jpg,SpaceNet,17.3 Pouces,Intel Core i5,16 Go,512 Go SSD,Intel UHD,Windows 11,Non,"2 019,000 DT"
X1704VA-AU229W-16,https://spacenet.tn/pc-portable-asus/71322-pc-portable-asus-vivobook-17-x1704va-i5-13e-gen-16go-512go-ssd-silver.html,PC Portable ASUS Vivobook 17 X1704VA i5 13è Gén 16Go 512Go SSD Silver,Vivobook 17 X712,https://spacenet.tn/196920-home_default/pc-portable-asus-vivobook-17-x1704va-i5-13e-gen-16go-512go-ssd-silver.jpg,SpaceNet,17.3 Pouces,Intel Core i5,16 Go,512 Go SSD,Intel UHD,Windows 11,Non,"2 019,000 DT"
P1503CVA-NJ0808,https://spacenet.tn/pc-portable-asus/89167-pc-portable-asus-expertbook-p1503cva-i7-13gen-16go-512go-ssd.html,Pc Portable Asus Expertbook P1503CVA i7 13Gén 16Go 512Go SSD,Expertbook P1503CVA,https://spacenet.tn/281992-home_default/pc-portable-asus-expertbook-p1503cva-i7-13gen-16go-512go-ssd.jpg,SpaceNet,15.6 Pouces,Intel Core i7,16 Go,512 Go SSD,Intel UHD Graphics,Free Dos,Non,"2 029,000 DT"
83EM008XFG,https://spacenet.tn/pc-portable-tunisie/78656-pc-portable-lenovo-ideapad-slim-3-15irh8-i7-13gen-16go-512go-ssd.html,Pc Portable Lenovo IdeaPad Slim 3 15IRH8 i7 13Gén 16Go 512Go SSD,IdeaPad Slim 3,https://spacenet.tn/230438-home_default/pc-portable-lenovo-ideapad-slim-3-15irh8-i7-13gen-16go-512go-ssd.jpg,SpaceNet,15.6 Pouces,Intel Core i7,16 Go,512 Go SSD,Intel UHD,Free Dos,Non,"1 939,000 DT"
X1502VA-NJ233W-16,https://spacenet.tn/pc-portable-asus/67823-pc-portable-asus-vivobook-15-x1502va-i7-13gen-16go-512go-ssd-silver.html,Pc Portable Asus VivoBook 15 X1502VA i7 13Gén 16Go 512Go SSD Silver,Vivobook 15 (X1502),https://spacenet.tn/182651-home_default/pc-portable-asus-vivobook-15-x1502va-i7-13gen-16go-512go-ssd-silver.jpg,SpaceNet,15.6 Pouces,Intel Core i7,16 Go,512 Go SSD,Intel Iris Xe,Windows 11,Non,"2 039,000 DT"
NX.VPXEF.004-12,https://spacenet.tn/pc-portable-tunisie/81879-pc-portable-acer-travelmate-p2-i5-11gen-12go-512go-ssd-windows-11-pro.html,Pc Portable Acer TravelMate P2 i5 11Gén 12Go 512Go SSD Windows 11 Pro,TravelMate P2,https://spacenet.tn/246945-home_default/pc-portable-acer-travelmate-p2-i5-11gen-12go-512go-ssd-windows-11-pro.jpg,SpaceNet,15.6 Pouces,Intel Core i5,12 Go,512 Go SSD,"NVIDIA GeForce MX330, 2 Go de mémoire dédiée",Windows 11 Pro,Non,"2 039,000 DT"
83K100E7FG,https://spacenet.tn/pc-portable-tunisie/89294-pc-portable-lenovo-ideapad-slim-3-15irh10-i7-13gen-8go-512go-ssd.html,Pc Portable Lenovo IdeaPad Slim 3 15IRH10 i7 13Gén 8Go 512Go SSD,Lenovo IdeaPad Slim 3 15IRH10,https://spacenet.tn/282878-home_default/pc-portable-lenovo-ideapad-slim-3-15irh10-i7-13gen-8go-512go-ssd.jpg,SpaceNet,15.3 Pouces,Intel Core i7,8 Go,512 Go SSD,Intel UHD,Free Dos,Non,"2 039,000 DT"
065300-3440-W11,https://spacenet.tn/pc-portables-pro-tunisie/81272-pc-portable-dell-latitude-3440-i5-13gen-8go-256go-ssd-windows-11.html,Pc Portable Dell Latitude 3440 i5 13Gén 8Go 256Go SSD Windows 11,Latitude 3440,https://spacenet.tn/243703-home_default/pc-portable-dell-latitude-3440-i5-13gen-8go-256go-ssd-windows-11.jpg,SpaceNet,14 Pouces,Intel Core i5,8 Go,256 Go SSD,Intel Iris Xe,Windows 11 Pro,Non,"2 045,000 DT"
065300-3440-16,https://spacenet.tn/pc-portables-pro-tunisie/81269-pc-portable-dell-latitude-3440-i5-13gen-16go-256go-ssd.html,Pc Portable Dell Latitude 3440 i5 13Gén 16Go 256Go SSD,Latitude 3440,https://spacenet.tn/243676-home_default/pc-portable-dell-latitude-3440-i5-13gen-16go-256go-ssd.jpg,SpaceNet,14 Pouces,Intel Core i5,16 Go,256 Go SSD,Intel Iris Xe,Ubuntu,Non,"2 045,000 DT"
X1502VA-NJ654W-16,https://spacenet.tn/pc-portable-asus/88735-pc-portable-asus-vivobook-15-x1502va-i7-13gen-16go-512go-windows-11.html,Pc Portable Asus Vivobook 15 X1502VA i7 13Gén 16Go 512Go Windows 11,VivoBook 15 X1502VA,https://spacenet.tn/277612-home_default/pc-portable-asus-vivobook-15-x1502va-i7-13gen-16go-512go-windows-11.jpg,SpaceNet,15.6 Pouces,Intel Core 7,16 Go,512 Go SSD,Intel UHD,Windows 11,Non,"2 049,000 DT"
82XX00DWFG,https://spacenet.tn/pc-portables-pro-tunisie/87225-pc-portable-lenovo-ideapad-flex-5-amd-ryzen-5-8go-512go-ssd-gris-arctique.html,Pc Portable Lenovo IdeaPad Flex 5 AMD Ryzen 5 8Go 512Go SSD Gris Arctique Windows11,IdeaPad Flex 5,https://spacenet.tn/268193-home_default/pc-portable-lenovo-ideapad-flex-5-amd-ryzen-5-8go-512go-ssd-gris-arctique.jpg,SpaceNet,14 Pouces,AMD Ryzen 5,8 Go,512 Go SSD,AMD Radeon,Windows 11,Non,"2 049,000 DT"
N8068VN3510EMEA01-12,https://spacenet.tn/pc-portable-tunisie/55640-pc-portable-dell-vostro-3510-i7-11gen-12go-512go-ssd-noir.html,Pc Portable Dell Vostro 3510 i7 11Gén 12Go 512Go SSD Noir,Vostro 3510,https://spacenet.tn/133569-home_default/pc-portable-dell-vostro-3510-i7-11gen-12go-512go-ssd-noir.jpg,SpaceNet,15.6 Pouces,Intel Core i7,12 Go,512 Go SSD,Intel Iris Xe,Free Dos,Non,"2 055,000 DT"
32M74EA-W11,https://spacenet.tn/pc-portables-pro-tunisie/74540-pc-portable-hp-probook-440-g8-i5-11gen-4go-256go-w11-gris.html,Pc Portable HP ProBook 440 G8 i5 11Gén 4Go 256Go W11 Gris,ProBook 440 G8,https://spacenet.tn/231401-home_default/pc-portable-hp-probook-440-g8-i5-11gen-4go-256go-w11-gris.jpg,SpaceNet,14 Pouces,Intel Core i5,4 Go,256 Go SSD,Intel Iris Xe,Windows 11 Pro,Non,"2 059,000 DT"
X1704VA-AU154W-24,https://spacenet.tn/pc-portable-asus/71320-pc-portable-asus-vivobook-17-x1704va-i5-13gen-24go-512go-ssd-bleu.html,PC Portable ASUS Vivobook 17 X1704VA i5 13Gén 24Go 512Go SSD Bleu,Vivobook 17 X712,https://spacenet.tn/196906-home_default/pc-portable-asus-vivobook-17-x1704va-i5-13gen-24go-512go-ssd-bleu.jpg,SpaceNet,17.3 Pouces,Intel Core i5,24 Go,512 Go SSD,Intel UHD,Windows 11,Non,"2 059,000 DT"
A0DB5EA-32,https://spacenet.tn/pc-portable-tunisie/79674-pc-portable-hp-15-fd0046nk-i5-13gen-32go-512go-ssd-windows-11.html,Pc Portable HP 15-fd0046nk i5 13Gen 32Go 512Go SSD Windows 11,15-fd0046nk,https://spacenet.tn/236296-home_default/pc-portable-hp-15-fd0046nk-i5-13gen-32go-512go-ssd-windows-11.jpg,SpaceNet,15.6 Pouces,Intel Core i5,32 Go,512 Go SSD,Nvidia GeForce MX570 (2 Go DDR6 dédiés),Windows 11,Non,"2 059,000 DT"
N8068VN3510EMEA01-W11,https://spacenet.tn/pc-portable-tunisie/74756-pc-portable-dell-vostro-3510-i7-11gen-8go-512go-ssd-w11noir.html,Pc Portable Dell Vostro 3510 i7 11Gén 8Go 512Go SSD W11Noir,Vostro 3510,https://spacenet.tn/231408-home_default/pc-portable-dell-vostro-3510-i7-11gen-8go-512go-ssd-w11noir.jpg,SpaceNet,15.6 Pouces,Intel Core i7,8 Go,512 Go SSD,Intel Iris Xe,Windows 11 Pro,Non,"2 059,000 DT"
X1704VA-AU229W-24,https://spacenet.tn/pc-portable-asus/71323-pc-portable-asus-vivobook-17-x1704va-i5-13e-gen-24go-512go-ssd-silver.html,PC Portable ASUS Vivobook 17 X1704VA i5 13è Gén 24Go 512Go SSD Silver,Vivobook 17 X712,https://spacenet.tn/196928-home_default/pc-portable-asus-vivobook-17-x1704va-i5-13e-gen-24go-512go-ssd-silver.jpg,SpaceNet,17.3 Pouces,Intel Core i5,24 Go,512 Go SSD,Intel UHD,Windows 11,Non,"2 059,000 DT"
A0DB5EA-24,https://spacenet.tn/pc-portable-hp/88739-pc-portable-hp-15-fd0046nk-i5-13gen-24go-512go-ssd-windows-11.html,Pc Portable HP 15-fd0046nk i5 13Gen 24Go 512Go SSD Windows 11,15-fd0046nk,https://spacenet.tn/277667-home_default/pc-portable-hp-15-fd0046nk-i5-13gen-24go-512go-ssd-windows-11.jpg,SpaceNet,15.6 Pouces,Intel Core i5,24 Go,512 Go SSD,Nvidia GeForce MX570 (2 Go DDR6 dédiés),Windows 11,Non,"2 065,000 DT"
N1601PVNB3530EMEA0,https://spacenet.tn/pc-portable-tunisie/81283-pc-portable-dell-vostro-3530-i7-13gen-8go-512go-ssd.html,Pc Portable Dell Vostro 3530 i7 13Gén 8Go 512Go SSD,Vostro 3530,https://spacenet.tn/243816-home_default/pc-portable-dell-vostro-3530-i7-13gen-8go-512go-ssd.jpg,SpaceNet,15.6 Pouces,Intel Core i7,8 Go,512 Go SSD,Intel UHD,Ubuntu,Non,"2 065,000 DT"
NX.VPXEF.004-16,https://spacenet.tn/pc-portable-tunisie/81880-pc-portable-acer-travelmate-p2-i5-11gen-16go-512go-ssd-windows-11-pro.html,Pc Portable Acer TravelMate P2 i5 11Gén 16Go 512Go SSD Windows 11 Pro,TravelMate P2,https://spacenet.tn/246950-home_default/pc-portable-acer-travelmate-p2-i5-11gen-16go-512go-ssd-windows-11-pro.jpg,SpaceNet,15.6 Pouces,Intel Core i5,16 Go,512 Go SSD,"NVIDIA GeForce MX330, 2 Go de mémoire dédiée",Windows 11 Pro,Non,"2 069,000 DT"
FA506NF-HN004,https://spacenet.tn/pc-portable-gamer-tunisie/89236-pc-gamer-asus-tuf-gaming-a15-fa506nf-amd-ryzen-5-8go-512go-ssd-rtx-2050.html,Pc Gamer Asus Tuf Gaming A15 FA506NF AMD Ryzen 5 8Go 512Go SSD RTX 2050,TUF Gaming F15,https://spacenet.tn/282486-home_default/pc-gamer-asus-tuf-gaming-a15-fa506nf-amd-ryzen-5-8go-512go-ssd-rtx-2050.jpg,SpaceNet,15.6 Pouces,AMD Ryzen 5,8 Go,512 Go SSD,"Nvidia GeForce RTX 2050, 4 Go De Mémoire Dédiée",Free Dos,Oui,"2 079,000 DT"
3540I51YP-256,https://spacenet.tn/pc-portables-pro-tunisie/81274-pc-portable-dell-latitude-3540-i5-13gen-8go-256go-ssd.html,Pc Portable Dell Latitude 3540 i5 13Gén 8Go 256Go SSD,Latitude 3540,https://spacenet.tn/243717-home_default/pc-portable-dell-latitude-3540-i5-13gen-8go-256go-ssd.jpg,SpaceNet,15.6 Pouces,Intel Core i5,8 Go,256 Go SSD,Intel Iris Xe,Ubuntu,Non,"2 079,000 DT"
X1502VA-NJ233W-24,https://spacenet.tn/pc-portable-asus/67824-pc-portable-asus-vivobook-15-x1502va-i7-13gen-24go-512go-ssd-silver.html,Pc Portable Asus VivoBook 15 X1502VA i7 13Gén 24Go 512Go SSD Silver,Vivobook 15 (X1502),https://spacenet.tn/182654-home_default/pc-portable-asus-vivobook-15-x1502va-i7-13gen-24go-512go-ssd-silver.jpg,SpaceNet,15.6 Pouces,Intel Core i7,24 Go,512 Go SSD,Intel Iris Xe,Windows 11,Non,"2 079,000 DT"
065300-3440-24,https://spacenet.tn/pc-portables-pro-tunisie/81270-pc-portable-dell-latitude-3440-i5-13gen-24go-256go-ssd.html,Pc Portable Dell Latitude 3440 i5 13Gén 24Go 256Go SSD,Latitude 3440,https://spacenet.tn/243685-home_default/pc-portable-dell-latitude-3440-i5-13gen-24go-256go-ssd.jpg,SpaceNet,14 Pouces,Intel Core i5,24 Go,256 Go SSD,Intel Iris Xe,Ubuntu,Non,"2 085,000 DT"
X1502VA-NJ654W-24,https://spacenet.tn/pc-portable-asus/88736-pc-portable-asus-vivobook-15-x1502va-i7-13gen-24go-512go-windows-11.html,Pc Portable Asus Vivobook 15 X1502VA i7 13Gén 24Go 512Go Windows 11,VivoBook 15 X1502VA,https://spacenet.tn/277617-home_default/pc-portable-asus-vivobook-15-x1502va-i7-13gen-24go-512go-windows-11.jpg,SpaceNet,15.6 Pouces,Intel Core 7,24 Go,512 Go SSD,Intel UHD,Windows 11,Non,"2 089,000 DT"
83EM00GRFG,https://spacenet.tn/pc-portable-lenovo/88212-pc-portable-lenovo-ideapad-slim-3-15irh8-i7-13gen-8go-512go-ssd-windows-11.html,Pc Portable Lenovo IdeaPad Slim 3 15IRH8 i7 13Gén 8Go 512Go SSD Windows 11,IdeaPad Slim 3,https://spacenet.tn/273879-home_default/pc-portable-lenovo-ideapad-slim-3-15irh8-i7-13gen-8go-512go-ssd-windows-11.jpg,SpaceNet,15.6 Pouces,Intel Core i7,8 Go,512 Go SSD,Intel UHD,Windows 11,Non,"1 999,000 DT"
N8068VN3510EMEA01-16,https://spacenet.tn/pc-portable-tunisie/55641-pc-portable-dell-vostro-3510-i7-11gen-16go-512go-ssd-noir.html,Pc Portable Dell Vostro 3510 i7 11Gén 16Go 512Go SSD Noir,Vostro 3510,https://spacenet.tn/133574-home_default/pc-portable-dell-vostro-3510-i7-11gen-16go-512go-ssd-noir.jpg,SpaceNet,15.6 Pouces,Intel Core i7,16 Go,512 Go SSD,Intel Iris Xe,Free Dos,Non,"2 095,000 DT"
NX.VPXEF.004-24,https://spacenet.tn/pc-portable-tunisie/81881-pc-portable-acer-travelmate-p2-i5-11gen-24go-512go-ssd-windows-11-pro.html,Pc Portable Acer TravelMate P2 i5 11Gén 24Go 512Go SSD Windows 11 Pro,TravelMate P2,https://spacenet.tn/246955-home_default/pc-portable-acer-travelmate-p2-i5-11gen-24go-512go-ssd-windows-11-pro.jpg,SpaceNet,15.6 Pouces,Intel Core i5,24 Go,512 Go SSD,"NVIDIA GeForce MX330, 2 Go de mémoire dédiée",Windows 11 Pro,Non,"2 099,000 DT"
AB1T6EA-32,https://spacenet.tn/pc-portable-hp/79671-pc-portable-hp-15-fd0080nk-i5-13gen-32go-512go-ssd.html,PC Portable HP 15-fd0080nk i5 13Gen 32Go 512Go SSD,15-fd0080nk,https://spacenet.tn/236279-home_default/pc-portable-hp-15-fd0080nk-i5-13gen-32go-512go-ssd.jpg,SpaceNet,15.6 Pouces,Intel Core i5,32 Go,512 Go SSD,Nvidia GeForce MX570 (2 Go DDR6 dédiés),Free Dos,Non,"2 099,000 DT"
21KH00S2FE,https://spacenet.tn/ordinateur-portable/87780-pc-portable-lenovo-thinkbook-16-g6-irl-i5-13gen-16go-512go-ssd.html,Pc Portable Lenovo ThinkBook 16 G6 IRL i5 13Gén 16Go 512Go SSD,ThinkBook 16 G6,https://spacenet.tn/271191-home_default/pc-portable-lenovo-thinkbook-16-g6-irl-i5-13gen-16go-512go-ssd.jpg,SpaceNet,16 Pouces,Intel Core i5,16 Go,512 Go SSD,Intel UHD,Free Dos,Non,"2 099,000 DT"
X1605VA-MB472W,https://spacenet.tn/pc-portable-asus/74692-pc-portable-asus-vivobook-16-x1605va-i7-13gen-8go-512go-ssd-silver.html,Pc Portable Asus Vivobook 16 X1605VA I7 13Gén 8Go 512Go SSD Silver,Vivobook 16,https://spacenet.tn/210703-home_default/pc-portable-asus-vivobook-16-x1605va-i7-13gen-8go-512go-ssd-silver.jpg,SpaceNet,16 Pouces,Intel Core i7,8 Go,512 Go SSD,Intel Iris Xe,Windows 11,Non,"2 099,000 DT"
N006L355015EMEA-VP-UBU,https://spacenet.tn/pc-portables-pro-tunisie/89095-pc-portable-dell-latitude-3550-i5-13gen-8go-512go-ssd.html,Pc Portable Dell Latitude 3550 i5 13Gén 8Go 512Go SSD,Latitude 3550,https://spacenet.tn/281555-home_default/pc-portable-dell-latitude-3550-i5-13gen-8go-512go-ssd.jpg,SpaceNet,15.6 Pouces,Intel Core i5,8 Go,512 Go SSD,Intel Iris Xe,Ubuntu,Non,"2 099,000 DT"
32M74EA-16-512,https://spacenet.tn/pc-portables-pro-tunisie/89072-pc-portable-hp-probook-440-g8-i5-11gen-16go-512go-gris.html,Pc Portable HP ProBook 440 G8 i5 11Gén 16Go 512Go Gris,ProBook 440 G8,https://spacenet.tn/281256-home_default/pc-portable-hp-probook-440-g8-i5-11gen-16go-512go-gris.jpg,SpaceNet,14 Pouces,Intel Core i5,16 Go,512 Go SSD,Intel Iris Xe,Free Dos,Non,"2 099,000 DT"
X1704VA-AU154W-24,https://spacenet.tn/pc-portable-asus/71320-pc-portable-asus-vivobook-17-x1704va-i5-13gen-24go-512go-ssd-bleu.html,PC Portable ASUS Vivobook 17 X1704VA i5 13Gén 24Go 512Go SSD Bleu,Vivobook 17 X712,https://spacenet.tn/196906-home_default/pc-portable-asus-vivobook-17-x1704va-i5-13gen-24go-512go-ssd-bleu.jpg,SpaceNet,17.3 Pouces,Intel Core i5,24 Go,512 Go SSD,Intel UHD,Windows 11,Non,"2 059,000 DT"
A0DB5EA-32,https://spacenet.tn/pc-portable-tunisie/79674-pc-portable-hp-15-fd0046nk-i5-13gen-32go-512go-ssd-windows-11.html,Pc Portable HP 15-fd0046nk i5 13Gen 32Go 512Go SSD Windows 11,15-fd0046nk,https://spacenet.tn/236296-home_default/pc-portable-hp-15-fd0046nk-i5-13gen-32go-512go-ssd-windows-11.jpg,SpaceNet,15.6 Pouces,Intel Core i5,32 Go,512 Go SSD,Nvidia GeForce MX570 (2 Go DDR6 dédiés),Windows 11,Non,"2 059,000 DT"
N8068VN3510EMEA01-W11,https://spacenet.tn/pc-portable-tunisie/74756-pc-portable-dell-vostro-3510-i7-11gen-8go-512go-ssd-w11noir.html,Pc Portable Dell Vostro 3510 i7 11Gén 8Go 512Go SSD W11Noir,Vostro 3510,https://spacenet.tn/231408-home_default/pc-portable-dell-vostro-3510-i7-11gen-8go-512go-ssd-w11noir.jpg,SpaceNet,15.6 Pouces,Intel Core i7,8 Go,512 Go SSD,Intel Iris Xe,Windows 11 Pro,Non,"2 059,000 DT"
X1704VA-AU229W-24,https://spacenet.tn/pc-portable-asus/71323-pc-portable-asus-vivobook-17-x1704va-i5-13e-gen-24go-512go-ssd-silver.html,PC Portable ASUS Vivobook 17 X1704VA i5 13è Gén 24Go 512Go SSD Silver,Vivobook 17 X712,https://spacenet.tn/196928-home_default/pc-portable-asus-vivobook-17-x1704va-i5-13e-gen-24go-512go-ssd-silver.jpg,SpaceNet,17.3 Pouces,Intel Core i5,24 Go,512 Go SSD,Intel UHD,Windows 11,Non,"2 059,000 DT"
A0DB5EA-24,https://spacenet.tn/pc-portable-hp/88739-pc-portable-hp-15-fd0046nk-i5-13gen-24go-512go-ssd-windows-11.html,Pc Portable HP 15-fd0046nk i5 13Gen 24Go 512Go SSD Windows 11,15-fd0046nk,https://spacenet.tn/277667-home_default/pc-portable-hp-15-fd0046nk-i5-13gen-24go-512go-ssd-windows-11.jpg,SpaceNet,15.6 Pouces,Intel Core i5,24 Go,512 Go SSD,Nvidia GeForce MX570 (2 Go DDR6 dédiés),Windows 11,Non,"2 065,000 DT"
N1601PVNB3530EMEA0,https://spacenet.tn/pc-portable-tunisie/81283-pc-portable-dell-vostro-3530-i7-13gen-8go-512go-ssd.html,Pc Portable Dell Vostro 3530 i7 13Gén 8Go 512Go SSD,Vostro 3530,https://spacenet.tn/243816-home_default/pc-portable-dell-vostro-3530-i7-13gen-8go-512go-ssd.jpg,SpaceNet,15.6 Pouces,Intel Core i7,8 Go,512 Go SSD,Intel UHD,Ubuntu,Non,"2 065,000 DT"
NX.VPXEF.004-16,https://spacenet.tn/pc-portable-tunisie/81880-pc-portable-acer-travelmate-p2-i5-11gen-16go-512go-ssd-windows-11-pro.html,Pc Portable Acer TravelMate P2 i5 11Gén 16Go 512Go SSD Windows 11 Pro,TravelMate P2,https://spacenet.tn/246950-home_default/pc-portable-acer-travelmate-p2-i5-11gen-16go-512go-ssd-windows-11-pro.jpg,SpaceNet,15.6 Pouces,Intel Core i5,16 Go,512 Go SSD,"NVIDIA GeForce MX330, 2 Go de mémoire dédiée",Windows 11 Pro,Non,"2 069,000 DT"
FA506NF-HN004,https://spacenet.tn/pc-portable-gamer-tunisie/89236-pc-gamer-asus-tuf-gaming-a15-fa506nf-amd-ryzen-5-8go-512go-ssd-rtx-2050.html,Pc Gamer Asus Tuf Gaming A15 FA506NF AMD Ryzen 5 8Go 512Go SSD RTX 2050,TUF Gaming F15,https://spacenet.tn/282486-home_default/pc-gamer-asus-tuf-gaming-a15-fa506nf-amd-ryzen-5-8go-512go-ssd-rtx-2050.jpg,SpaceNet,15.6 Pouces,AMD Ryzen 5,8 Go,512 Go SSD,"Nvidia GeForce RTX 2050, 4 Go De Mémoire Dédiée",Free Dos,Oui,"2 079,000 DT"
3540I51YP-256,https://spacenet.tn/pc-portables-pro-tunisie/81274-pc-portable-dell-latitude-3540-i5-13gen-8go-256go-ssd.html,Pc Portable Dell Latitude 3540 i5 13Gén 8Go 256Go SSD,Latitude 3540,https://spacenet.tn/243717-home_default/pc-portable-dell-latitude-3540-i5-13gen-8go-256go-ssd.jpg,SpaceNet,15.6 Pouces,Intel Core i5,8 Go,256 Go SSD,Intel Iris Xe,Ubuntu,Non,"2 079,000 DT"
X1502VA-NJ233W-24,https://spacenet.tn/pc-portable-asus/67824-pc-portable-asus-vivobook-15-x1502va-i7-13gen-24go-512go-ssd-silver.html,Pc Portable Asus VivoBook 15 X1502VA i7 13Gén 24Go 512Go SSD Silver,Vivobook 15 (X1502),https://spacenet.tn/182654-home_default/pc-portable-asus-vivobook-15-x1502va-i7-13gen-24go-512go-ssd-silver.jpg,SpaceNet,15.6 Pouces,Intel Core i7,24 Go,512 Go SSD,Intel Iris Xe,Windows 11,Non,"2 079,000 DT"
065300-3440-24,https://spacenet.tn/pc-portables-pro-tunisie/81270-pc-portable-dell-latitude-3440-i5-13gen-24go-256go-ssd.html,Pc Portable Dell Latitude 3440 i5 13Gén 24Go 256Go SSD,Latitude 3440,https://spacenet.tn/243685-home_default/pc-portable-dell-latitude-3440-i5-13gen-24go-256go-ssd.jpg,SpaceNet,14 Pouces,Intel Core i5,24 Go,256 Go SSD,Intel Iris Xe,Ubuntu,Non,"2 085,000 DT"
X1502VA-NJ654W-24,https://spacenet.tn/pc-portable-asus/88736-pc-portable-asus-vivobook-15-x1502va-i7-13gen-24go-512go-windows-11.html,Pc Portable Asus Vivobook 15 X1502VA i7 13Gén 24Go 512Go Windows 11,VivoBook 15 X1502VA,https://spacenet.tn/277617-home_default/pc-portable-asus-vivobook-15-x1502va-i7-13gen-24go-512go-windows-11.jpg,SpaceNet,15.6 Pouces,Intel Core 7,24 Go,512 Go SSD,Intel UHD,Windows 11,Non,"2 089,000 DT"
83EM00GRFG,https://spacenet.tn/pc-portable-lenovo/88212-pc-portable-lenovo-ideapad-slim-3-15irh8-i7-13gen-8go-512go-ssd-windows-11.html,Pc Portable Lenovo IdeaPad Slim 3 15IRH8 i7 13Gén 8Go 512Go SSD Windows 11,IdeaPad Slim 3,https://spacenet.tn/273879-home_default/pc-portable-lenovo-ideapad-slim-3-15irh8-i7-13gen-8go-512go-ssd-windows-11.jpg,SpaceNet,15.6 Pouces,Intel Core i7,8 Go,512 Go SSD,Intel UHD,Windows 11,Non,"1 999,000 DT"
N8068VN3510EMEA01-16,https://spacenet.tn/pc-portable-tunisie/55641-pc-portable-dell-vostro-3510-i7-11gen-16go-512go-ssd-noir.html,Pc Portable Dell Vostro 3510 i7 11Gén 16Go 512Go SSD Noir,Vostro 3510,https://spacenet.tn/133574-home_default/pc-portable-dell-vostro-3510-i7-11gen-16go-512go-ssd-noir.jpg,SpaceNet,15.6 Pouces,Intel Core i7,16 Go,512 Go SSD,Intel Iris Xe,Free Dos,Non,"2 095,000 DT"
NX.VPXEF.004-24,https://spacenet.tn/pc-portable-tunisie/81881-pc-portable-acer-travelmate-p2-i5-11gen-24go-512go-ssd-windows-11-pro.html,Pc Portable Acer TravelMate P2 i5 11Gén 24Go 512Go SSD Windows 11 Pro,TravelMate P2,https://spacenet.tn/246955-home_default/pc-portable-acer-travelmate-p2-i5-11gen-24go-512go-ssd-windows-11-pro.jpg,SpaceNet,15.6 Pouces,Intel Core i5,24 Go,512 Go SSD,"NVIDIA GeForce MX330, 2 Go de mémoire dédiée",Windows 11 Pro,Non,"2 099,000 DT"
AB1T6EA-32,https://spacenet.tn/pc-portable-hp/79671-pc-portable-hp-15-fd0080nk-i5-13gen-32go-512go-ssd.html,PC Portable HP 15-fd0080nk i5 13Gen 32Go 512Go SSD,15-fd0080nk,https://spacenet.tn/236279-home_default/pc-portable-hp-15-fd0080nk-i5-13gen-32go-512go-ssd.jpg,SpaceNet,15.6 Pouces,Intel Core i5,32 Go,512 Go SSD,Nvidia GeForce MX570 (2 Go DDR6 dédiés),Free Dos,Non,"2 099,000 DT"
